,,,-0.02992,-1.8,,,,,-0.02992,7.2
,,,-0.02988,-2,,,,,-0.02988,7.2
,,,-0.02984,-2.2,,,,,-0.02984,7
,,,-0.0298,-2.4,,,,,-0.0298,6.4
,,,-0.02976,-2.8,,,,,-0.02976,6.2
,,,-0.02972,-2.8,,,,,-0.02972,6
,,,-0.02968,-3,,,,,-0.02968,5.8
,,,-0.02964,-3.2,,,,,-0.02964,5.6
,,,-0.0296,-3.6,,,,,-0.0296,5.2
,,,-0.02956,-3.6,,,,,-0.02956,4.8
,,,-0.02952,-3.8,,,,,-0.02952,4.8
,,,-0.02948,-4.2,,,,,-0.02948,4.6
,,,-0.02944,-4.4,,,,,-0.02944,4
,,,-0.0294,-4.6,,,,,-0.0294,3.6
,,,-0.02936,-4.8,,,,,-0.02936,3.6
,,,-0.02932,-5,,,,,-0.02932,3
,,,-0.02928,-5.2,,,,,-0.02928,2.8
,,,-0.02924,-5.4,,,,,-0.02924,2.4
,,,-0.0292,-5.6,,,,,-0.0292,2.2
,,,-0.02916,-5.8,,,,,-0.02916,1.8
,,,-0.02912,-6,,,,,-0.02912,1.4
,,,-0.02908,-6.2,,,,,-0.02908,1.2
,,,-0.02904,-6.4,,,,,-0.02904,0.8
,,,-0.029,-6.8,,,,,-0.029,0.6
,,,-0.02896,-6.8,,,,,-0.02896,0
,,,-0.02892,-7.2,,,,,-0.02892,-0.2
,,,-0.02888,-7.4,,,,,-0.02888,-0.4
,,,-0.02884,-7.6,,,,,-0.02884,-1
,,,-0.0288,-7.8,,,,,-0.0288,-1.2
,,,-0.02876,-8,,,,,-0.02876,-1.4
,,,-0.02872,-8.2,,,,,-0.02872,-1.8
,,,-0.02868,-8.4,,,,,-0.02868,-2.2
,,,-0.02864,-8.6,,,,,-0.02864,-2.6
,,,-0.0286,-9,,,,,-0.0286,-2.8
,,,-0.02856,-9.2,,,,,-0.02856,-3
,,,-0.02852,-9.4,,,,,-0.02852,-3.4
,,,-0.02848,-9.6,,,,,-0.02848,-3.8
,,,-0.02844,-9.8,,,,,-0.02844,-4
,,,-0.0284,-10,,,,,-0.0284,-4.4
,,,-0.02836,-10,,,,,-0.02836,-4.6
,,,-0.02832,-10.4,,,,,-0.02832,-4.8
,,,-0.02828,-10.4,,,,,-0.02828,-5
,,,-0.02824,-10.6,,,,,-0.02824,-5.4
,,,-0.0282,-10.8,,,,,-0.0282,-5.6
,,,-0.02816,-11,,,,,-0.02816,-5.8
,,,-0.02812,-11.2,,,,,-0.02812,-6
,,,-0.02808,-11.4,,,,,-0.02808,-6.2
,,,-0.02804,-11.6,,,,,-0.02804,-6.4
,,,-0.028,-11.8,,,,,-0.028,-6.6
,,,-0.02796,-12,,,,,-0.02796,-6.8
,,,-0.02792,-12.4,,,,,-0.02792,-6.8
,,,-0.02788,-12.6,,,,,-0.02788,-7
,,,-0.02784,-12.8,,,,,-0.02784,-7.4
,,,-0.0278,-13,,,,,-0.0278,-7.4
,,,-0.02776,-13,,,,,-0.02776,-7.4
,,,-0.02772,-13.2,,,,,-0.02772,-7.6
,,,-0.02768,-13.4,,,,,-0.02768,-7.8
,,,-0.02764,-13.8,,,,,-0.02764,-8
,,,-0.0276,-13.8,,,,,-0.0276,-8.2
,,,-0.02756,-14,,,,,-0.02756,-8.2
,,,-0.02752,-14.2,,,,,-0.02752,-8.2
,,,-0.02748,-14.2,,,,,-0.02748,-8.4
,,,-0.02744,-14.4,,,,,-0.02744,-8.4
,,,-0.0274,-14.6,,,,,-0.0274,-8.4
,,,-0.02736,-14.8,,,,,-0.02736,-8.6
,,,-0.02732,-14.8,,,,,-0.02732,-8.6
,,,-0.02728,-15,,,,,-0.02728,-8.8
,,,-0.02724,-15.2,,,,,-0.02724,-8.8
,,,-0.0272,-15.4,,,,,-0.0272,-8.8
,,,-0.02716,-15.4,,,,,-0.02716,-8.8
,,,-0.02712,-15.6,,,,,-0.02712,-8.8
,,,-0.02708,-15.6,,,,,-0.02708,-8.8
,,,-0.02704,-15.8,,,,,-0.02704,-9
,,,-0.027,-16,,,,,-0.027,-9
,,,-0.02696,-16,,,,,-0.02696,-9
,,,-0.02692,-16.2,,,,,-0.02692,-9.2
,,,-0.02688,-16.2,,,,,-0.02688,-9.2
,,,-0.02684,-16.4,,,,,-0.02684,-9
,,,-0.0268,-16.4,,,,,-0.0268,-9.2
,,,-0.02676,-16.4,,,,,-0.02676,-9.2
,,,-0.02672,-16.6,,,,,-0.02672,-9.2
,,,-0.02668,-16.6,,,,,-0.02668,-9.2
,,,-0.02664,-16.8,,,,,-0.02664,-9.2
,,,-0.0266,-16.8,,,,,-0.0266,-9.2
,,,-0.02656,-16.8,,,,,-0.02656,-9.4
,,,-0.02652,-16.8,,,,,-0.02652,-9.4
,,,-0.02648,-17,,,,,-0.02648,-9.4
,,,-0.02644,-17,,,,,-0.02644,-9.4
,,,-0.0264,-17.2,,,,,-0.0264,-9.2
,,,-0.02636,-17.2,,,,,-0.02636,-9.4
,,,-0.02632,-17.2,,,,,-0.02632,-9.6
,,,-0.02628,-17.4,,,,,-0.02628,-9.4
,,,-0.02624,-17.4,,,,,-0.02624,-9.6
,,,-0.0262,-17.6,,,,,-0.0262,-9.6
,,,-0.02616,-17.6,,,,,-0.02616,-9.4
,,,-0.02612,-17.4,,,,,-0.02612,-9.6
,,,-0.02608,-17.6,,,,,-0.02608,-9.6
,,,-0.02604,-17.6,,,,,-0.02604,-9.6
,,,-0.026,-17.8,,,,,-0.026,-9.6
,,,-0.02596,-17.6,,,,,-0.02596,-9.6
,,,-0.02592,-17.8,,,,,-0.02592,-9.6
,,,-0.02588,-17.8,,,,,-0.02588,-9.6
,,,-0.02584,-18,,,,,-0.02584,-9.4
,,,-0.0258,-17.8,,,,,-0.0258,-9.4
,,,-0.02576,-18,,,,,-0.02576,-9.6
,,,-0.02572,-18,,,,,-0.02572,-9.6
,,,-0.02568,-18,,,,,-0.02568,-9.8
,,,-0.02564,-18,,,,,-0.02564,-9.6
,,,-0.0256,-18,,,,,-0.0256,-9.6
,,,-0.02556,-18,,,,,-0.02556,-9.6
,,,-0.02552,-18,,,,,-0.02552,-9.6
,,,-0.02548,-18,,,,,-0.02548,-9.8
,,,-0.02544,-18,,,,,-0.02544,-9.6
,,,-0.0254,-18,,,,,-0.0254,-9.8
,,,-0.02536,-18,,,,,-0.02536,-9.6
,,,-0.02532,-18.2,,,,,-0.02532,-9.6
,,,-0.02528,-18,,,,,-0.02528,-9.8
,,,-0.02524,-18,,,,,-0.02524,-9.8
,,,-0.0252,-18,,,,,-0.0252,-9.8
,,,-0.02516,-18.2,,,,,-0.02516,-9.8
,,,-0.02512,-18,,,,,-0.02512,-9.8
,,,-0.02508,-18.2,,,,,-0.02508,-9.8
,,,-0.02504,-18.2,,,,,-0.02504,-9.8
,,,-0.025,-18.2,,,,,-0.025,-9.8
,,,-0.02496,-18.2,,,,,-0.02496,-9.6
,,,-0.02492,-18.2,,,,,-0.02492,-9.8
,,,-0.02488,-18.2,,,,,-0.02488,-9.6
,,,-0.02484,-18.2,,,,,-0.02484,-9.8
,,,-0.0248,-18.2,,,,,-0.0248,-9.6
,,,-0.02476,-18.2,,,,,-0.02476,-9.8
,,,-0.02472,-18.2,,,,,-0.02472,-9.8
,,,-0.02468,-18.2,,,,,-0.02468,-9.8
,,,-0.02464,-18.2,,,,,-0.02464,-9.8
,,,-0.0246,-18.2,,,,,-0.0246,-9.8
,,,-0.02456,-18.2,,,,,-0.02456,-9.8
,,,-0.02452,-18.2,,,,,-0.02452,-9.8
,,,-0.02448,-18.2,,,,,-0.02448,-9.8
,,,-0.02444,-18.2,,,,,-0.02444,-9.8
,,,-0.0244,-18.2,,,,,-0.0244,-9.8
,,,-0.02436,-18.2,,,,,-0.02436,-9.8
,,,-0.02432,-18.2,,,,,-0.02432,-9.6
,,,-0.02428,-18.2,,,,,-0.02428,-9.8
,,,-0.02424,-18.2,,,,,-0.02424,-9.8
,,,-0.0242,-18.2,,,,,-0.0242,-9.8
,,,-0.02416,-18.2,,,,,-0.02416,-9.8
,,,-0.02412,-18.2,,,,,-0.02412,-9.8
,,,-0.02408,-18.2,,,,,-0.02408,-9.6
,,,-0.02404,-18.2,,,,,-0.02404,-9.8
,,,-0.024,-18.2,,,,,-0.024,-9.8
,,,-0.02396,-18,,,,,-0.02396,-9.6
,,,-0.02392,-18,,,,,-0.02392,-9.8
,,,-0.02388,-18,,,,,-0.02388,-9.8
,,,-0.02384,-18,,,,,-0.02384,-9.8
,,,-0.0238,-17.8,,,,,-0.0238,-9.6
,,,-0.02376,-17.6,,,,,-0.02376,-9.8
,,,-0.02372,-17.6,,,,,-0.02372,-9.8
,,,-0.02368,-17.4,,,,,-0.02368,-9.8
,,,-0.02364,-17.2,,,,,-0.02364,-9.8
,,,-0.0236,-17,,,,,-0.0236,-9.6
,,,-0.02356,-16.8,,,,,-0.02356,-9.8
,,,-0.02352,-16.6,,,,,-0.02352,-9.6
,,,-0.02348,-16.2,,,,,-0.02348,-9.8
,,,-0.02344,-16.2,,,,,-0.02344,-9.6
,,,-0.0234,-16,,,,,-0.0234,-9.6
,,,-0.02336,-15.8,,,,,-0.02336,-9.6
,,,-0.02332,-15.8,,,,,-0.02332,-9.6
,,,-0.02328,-15.6,,,,,-0.02328,-9.8
,,,-0.02324,-15.4,,,,,-0.02324,-9.6
,,,-0.0232,-15.4,,,,,-0.0232,-9.8
,,,-0.02316,-15.2,,,,,-0.02316,-9.8
,,,-0.02312,-15,,,,,-0.02312,-9.6
,,,-0.02308,-14.8,,,,,-0.02308,-9.6
,,,-0.02304,-14.8,,,,,-0.02304,-9.6
,,,-0.023,-14.6,,,,,-0.023,-9.6
,,,-0.02296,-14.6,,,,,-0.02296,-9.4
,,,-0.02292,-14.4,,,,,-0.02292,-9.4
,,,-0.02288,-14.4,,,,,-0.02288,-9.6
,,,-0.02284,-14,,,,,-0.02284,-9.6
,,,-0.0228,-13.8,,,,,-0.0228,-9.8
,,,-0.02276,-13.8,,,,,-0.02276,-9.6
,,,-0.02272,-13.6,,,,,-0.02272,-9.4
,,,-0.02268,-13.4,,,,,-0.02268,-9.6
,,,-0.02264,-13.2,,,,,-0.02264,-9.4
,,,-0.0226,-13,,,,,-0.0226,-9.6
,,,-0.02256,-12.8,,,,,-0.02256,-9.4
,,,-0.02252,-12.6,,,,,-0.02252,-9.4
,,,-0.02248,-12.4,,,,,-0.02248,-9.4
,,,-0.02244,-12.2,,,,,-0.02244,-9.6
,,,-0.0224,-12,,,,,-0.0224,-9.4
,,,-0.02236,-11.8,,,,,-0.02236,-9.6
,,,-0.02232,-11.6,,,,,-0.02232,-9.4
,,,-0.02228,-11.4,,,,,-0.02228,-9.2
,,,-0.02224,-11.2,,,,,-0.02224,-9.4
,,,-0.0222,-11,,,,,-0.0222,-9.4
,,,-0.02216,-10.8,,,,,-0.02216,-9.4
,,,-0.02212,-10.8,,,,,-0.02212,-9.4
,,,-0.02208,-10.4,,,,,-0.02208,-9.4
,,,-0.02204,-10.2,,,,,-0.02204,-9.2
,,,-0.022,-10,,,,,-0.022,-9.2
,,,-0.02196,-9.8,,,,,-0.02196,-9.4
,,,-0.02192,-9.6,,,,,-0.02192,-9.4
,,,-0.02188,-9.4,,,,,-0.02188,-9.2
,,,-0.02184,-9.2,,,,,-0.02184,-9.2
,,,-0.0218,-8.8,,,,,-0.0218,-9.2
,,,-0.02176,-8.6,,,,,-0.02176,-9.2
,,,-0.02172,-8.6,,,,,-0.02172,-9.2
,,,-0.02168,-8.2,,,,,-0.02168,-9.2
,,,-0.02164,-8,,,,,-0.02164,-9.2
,,,-0.0216,-7.8,,,,,-0.0216,-9.2
,,,-0.02156,-7.6,,,,,-0.02156,-9.2
,,,-0.02152,-7.6,,,,,-0.02152,-9.2
,,,-0.02148,-7.4,,,,,-0.02148,-9.2
,,,-0.02144,-7,,,,,-0.02144,-9.2
,,,-0.0214,-6.8,,,,,-0.0214,-9.2
,,,-0.02136,-6.6,,,,,-0.02136,-9.2
,,,-0.02132,-6.4,,,,,-0.02132,-9.2
,,,-0.02128,-6.2,,,,,-0.02128,-9.2
,,,-0.02124,-6,,,,,-0.02124,-9.2
,,,-0.0212,-5.6,,,,,-0.0212,-9
,,,-0.02116,-5.4,,,,,-0.02116,-9.2
,,,-0.02112,-5.2,,,,,-0.02112,-9
,,,-0.02108,-5,,,,,-0.02108,-9.2
,,,-0.02104,-5,,,,,-0.02104,-9.2
,,,-0.021,-4.6,,,,,-0.021,-9
,,,-0.02096,-4.4,,,,,-0.02096,-9
,,,-0.02092,-4.2,,,,,-0.02092,-9
,,,-0.02088,-4,,,,,-0.02088,-9
,,,-0.02084,-3.8,,,,,-0.02084,-9
,,,-0.0208,-3.4,,,,,-0.0208,-9
,,,-0.02076,-3.2,,,,,-0.02076,-9
,,,-0.02072,-2.8,,,,,-0.02072,-8.8
,,,-0.02068,-2.6,,,,,-0.02068,-8.8
,,,-0.02064,-2.4,,,,,-0.02064,-8.8
,,,-0.0206,-2.2,,,,,-0.0206,-8.8
,,,-0.02056,-2,,,,,-0.02056,-8.8
,,,-0.02052,-1.8,,,,,-0.02052,-8.8
,,,-0.02048,-1.4,,,,,-0.02048,-8.8
,,,-0.02044,-1.2,,,,,-0.02044,-8.8
,,,-0.0204,-1,,,,,-0.0204,-8.6
,,,-0.02036,-0.8,,,,,-0.02036,-8.8
,,,-0.02032,-0.6,,,,,-0.02032,-8.6
,,,-0.02028,-0.2,,,,,-0.02028,-8.6
,,,-0.02024,0,,,,,-0.02024,-8.6
,,,-0.0202,0.2,,,,,-0.0202,-8.4
,,,-0.02016,0.6,,,,,-0.02016,-8.4
,,,-0.02012,0.8,,,,,-0.02012,-8.2
,,,-0.02008,1,,,,,-0.02008,-8
,,,-0.02004,1.2,,,,,-0.02004,-7.6
,,,-0.02,1.4,,,,,-0.02,-7.6
,,,-0.01996,1.6,,,,,-0.01996,-7.2
,,,-0.01992,1.8,,,,,-0.01992,-7.2
,,,-0.01988,2,,,,,-0.01988,-7
,,,-0.01984,2.2,,,,,-0.01984,-6.8
,,,-0.0198,2.4,,,,,-0.0198,-6.6
,,,-0.01976,2.8,,,,,-0.01976,-6.2
,,,-0.01972,3,,,,,-0.01972,-6
,,,-0.01968,3.2,,,,,-0.01968,-5.8
,,,-0.01964,3.2,,,,,-0.01964,-5.6
,,,-0.0196,3.6,,,,,-0.0196,-5.2
,,,-0.01956,3.8,,,,,-0.01956,-4.8
,,,-0.01952,4,,,,,-0.01952,-4.6
,,,-0.01948,4.2,,,,,-0.01948,-4.6
,,,-0.01944,4.4,,,,,-0.01944,-4.2
,,,-0.0194,4.8,,,,,-0.0194,-3.8
,,,-0.01936,4.8,,,,,-0.01936,-3.4
,,,-0.01932,5,,,,,-0.01932,-3
,,,-0.01928,5.4,,,,,-0.01928,-2.6
,,,-0.01924,5.4,,,,,-0.01924,-2.4
,,,-0.0192,5.8,,,,,-0.0192,-2
,,,-0.01916,6,,,,,-0.01916,-1.8
,,,-0.01912,6,,,,,-0.01912,-1.6
,,,-0.01908,6.2,,,,,-0.01908,-1
,,,-0.01904,6.4,,,,,-0.01904,-0.8
,,,-0.019,6.6,,,,,-0.019,-0.4
,,,-0.01896,7,,,,,-0.01896,-0.2
,,,-0.01892,7.2,,,,,-0.01892,0.4
,,,-0.01888,7.4,,,,,-0.01888,0.4
,,,-0.01884,7.6,,,,,-0.01884,1
,,,-0.0188,7.8,,,,,-0.0188,1.2
,,,-0.01876,8,,,,,-0.01876,1.6
,,,-0.01872,8.2,,,,,-0.01872,1.8
,,,-0.01868,8.6,,,,,-0.01868,2.2
,,,-0.01864,8.8,,,,,-0.01864,2.6
,,,-0.0186,9,,,,,-0.0186,3
,,,-0.01856,9.2,,,,,-0.01856,3.2
,,,-0.01852,9.4,,,,,-0.01852,3.4
,,,-0.01848,9.6,,,,,-0.01848,3.8
,,,-0.01844,9.8,,,,,-0.01844,4
,,,-0.0184,10,,,,,-0.0184,4.4
,,,-0.01836,10.2,,,,,-0.01836,4.8
,,,-0.01832,10.4,,,,,-0.01832,4.8
,,,-0.01828,10.6,,,,,-0.01828,5
,,,-0.01824,10.8,,,,,-0.01824,5.6
,,,-0.0182,10.8,,,,,-0.0182,5.6
,,,-0.01816,11,,,,,-0.01816,5.8
,,,-0.01812,11.4,,,,,-0.01812,6.2
,,,-0.01808,11.4,,,,,-0.01808,6.4
,,,-0.01804,11.8,,,,,-0.01804,6.6
,,,-0.018,11.8,,,,,-0.018,6.8
,,,-0.01796,12.2,,,,,-0.01796,7
,,,-0.01792,12.4,,,,,-0.01792,7
,,,-0.01788,12.6,,,,,-0.01788,7.2
,,,-0.01784,12.8,,,,,-0.01784,7.2
,,,-0.0178,13,,,,,-0.0178,7.6
,,,-0.01776,13.2,,,,,-0.01776,7.8
,,,-0.01772,13.4,,,,,-0.01772,7.8
,,,-0.01768,13.6,,,,,-0.01768,8
,,,-0.01764,13.8,,,,,-0.01764,8.2
,,,-0.0176,13.8,,,,,-0.0176,8.2
,,,-0.01756,14.2,,,,,-0.01756,8.2
,,,-0.01752,14.2,,,,,-0.01752,8.6
,,,-0.01748,14.4,,,,,-0.01748,8.4
,,,-0.01744,14.6,,,,,-0.01744,8.6
,,,-0.0174,14.8,,,,,-0.0174,8.6
,,,-0.01736,15,,,,,-0.01736,8.6
,,,-0.01732,15,,,,,-0.01732,8.6
,,,-0.01728,15.2,,,,,-0.01728,8.8
,,,-0.01724,15.4,,,,,-0.01724,8.8
,,,-0.0172,15.6,,,,,-0.0172,9
,,,-0.01716,15.6,,,,,-0.01716,9
,,,-0.01712,15.8,,,,,-0.01712,9.2
,,,-0.01708,15.8,,,,,-0.01708,9.2
,,,-0.01704,16,,,,,-0.01704,9.2
,,,-0.017,16.2,,,,,-0.017,9.4
,,,-0.01696,16.2,,,,,-0.01696,9.2
,,,-0.01692,16.4,,,,,-0.01692,9.4
,,,-0.01688,16.4,,,,,-0.01688,9.4
,,,-0.01684,16.6,,,,,-0.01684,9.4
,,,-0.0168,16.6,,,,,-0.0168,9.4
,,,-0.01676,16.6,,,,,-0.01676,9.4
,,,-0.01672,16.8,,,,,-0.01672,9.4
,,,-0.01668,16.8,,,,,-0.01668,9.4
,,,-0.01664,17,,,,,-0.01664,9.4
,,,-0.0166,17,,,,,-0.0166,9.6
,,,-0.01656,17,,,,,-0.01656,9.4
,,,-0.01652,17,,,,,-0.01652,9.6
,,,-0.01648,17.2,,,,,-0.01648,9.8
,,,-0.01644,17.2,,,,,-0.01644,9.6
,,,-0.0164,17.4,,,,,-0.0164,9.6
,,,-0.01636,17.6,,,,,-0.01636,9.6
,,,-0.01632,17.6,,,,,-0.01632,9.6
,,,-0.01628,17.6,,,,,-0.01628,9.6
,,,-0.01624,17.6,,,,,-0.01624,9.8
,,,-0.0162,17.6,,,,,-0.0162,9.6
,,,-0.01616,17.8,,,,,-0.01616,9.8
,,,-0.01612,17.8,,,,,-0.01612,9.8
,,,-0.01608,17.8,,,,,-0.01608,9.8
,,,-0.01604,17.8,,,,,-0.01604,9.6
,,,-0.016,18,,,,,-0.016,9.8
,,,-0.01596,17.8,,,,,-0.01596,9.8
,,,-0.01592,18,,,,,-0.01592,9.8
,,,-0.01588,18,,,,,-0.01588,9.8
,,,-0.01584,18,,,,,-0.01584,10
,,,-0.0158,18,,,,,-0.0158,9.8
,,,-0.01576,18,,,,,-0.01576,9.8
,,,-0.01572,18.2,,,,,-0.01572,9.8
,,,-0.01568,18.2,,,,,-0.01568,9.8
,,,-0.01564,18.2,,,,,-0.01564,10
,,,-0.0156,18.2,,,,,-0.0156,9.8
,,,-0.01556,18.2,,,,,-0.01556,9.8
,,,-0.01552,18.2,,,,,-0.01552,9.8
,,,-0.01548,18.4,,,,,-0.01548,9.8
,,,-0.01544,18.4,,,,,-0.01544,9.8
,,,-0.0154,18.2,,,,,-0.0154,9.8
,,,-0.01536,18.4,,,,,-0.01536,9.8
,,,-0.01532,18.4,,,,,-0.01532,9.8
,,,-0.01528,18.4,,,,,-0.01528,10
,,,-0.01524,18.4,,,,,-0.01524,9.8
,,,-0.0152,18.4,,,,,-0.0152,9.8
,,,-0.01516,18.4,,,,,-0.01516,10
,,,-0.01512,18.4,,,,,-0.01512,9.8
,,,-0.01508,18.4,,,,,-0.01508,10
,,,-0.01504,18.4,,,,,-0.01504,10
,,,-0.015,18.4,,,,,-0.015,9.8
,,,-0.01496,18.4,,,,,-0.01496,9.8
,,,-0.01492,18.4,,,,,-0.01492,9.8
,,,-0.01488,18.4,,,,,-0.01488,9.8
,,,-0.01484,18.4,,,,,-0.01484,10
,,,-0.0148,18.4,,,,,-0.0148,9.8
,,,-0.01476,18.4,,,,,-0.01476,10
,,,-0.01472,18.4,,,,,-0.01472,9.8
,,,-0.01468,18.4,,,,,-0.01468,9.8
,,,-0.01464,18.4,,,,,-0.01464,10
,,,-0.0146,18.6,,,,,-0.0146,10
,,,-0.01456,18.4,,,,,-0.01456,9.8
,,,-0.01452,18.6,,,,,-0.01452,9.8
,,,-0.01448,18.4,,,,,-0.01448,9.8
,,,-0.01444,18.4,,,,,-0.01444,10
,,,-0.0144,18.4,,,,,-0.0144,9.8
,,,-0.01436,18.4,,,,,-0.01436,10
,,,-0.01432,18.4,,,,,-0.01432,9.8
,,,-0.01428,18.4,,,,,-0.01428,10
,,,-0.01424,18.4,,,,,-0.01424,10
,,,-0.0142,18.4,,,,,-0.0142,10
,,,-0.01416,18.4,,,,,-0.01416,9.8
,,,-0.01412,18.4,,,,,-0.01412,9.8
,,,-0.01408,18.4,,,,,-0.01408,10
,,,-0.01404,18.4,,,,,-0.01404,9.8
,,,-0.014,18.4,,,,,-0.014,9.8
,,,-0.01396,18.4,,,,,-0.01396,10
,,,-0.01392,18.2,,,,,-0.01392,10
,,,-0.01388,18.2,,,,,-0.01388,10
,,,-0.01384,18.2,,,,,-0.01384,10
,,,-0.0138,18,,,,,-0.0138,10
,,,-0.01376,17.8,,,,,-0.01376,9.8
,,,-0.01372,17.6,,,,,-0.01372,10
,,,-0.01368,17.6,,,,,-0.01368,9.8
,,,-0.01364,17.4,,,,,-0.01364,9.8
,,,-0.0136,17.2,,,,,-0.0136,9.8
,,,-0.01356,17,,,,,-0.01356,9.8
,,,-0.01352,16.8,,,,,-0.01352,10
,,,-0.01348,16.4,,,,,-0.01348,9.8
,,,-0.01344,16.4,,,,,-0.01344,10
,,,-0.0134,16.2,,,,,-0.0134,9.8
,,,-0.01336,16,,,,,-0.01336,10
,,,-0.01332,16,,,,,-0.01332,9.8
,,,-0.01328,15.8,,,,,-0.01328,9.8
,,,-0.01324,15.6,,,,,-0.01324,9.8
,,,-0.0132,15.6,,,,,-0.0132,9.8
,,,-0.01316,15.4,,,,,-0.01316,9.8
,,,-0.01312,15.2,,,,,-0.01312,9.8
,,,-0.01308,15,,,,,-0.01308,9.8
,,,-0.01304,15,,,,,-0.01304,9.8
,,,-0.013,14.8,,,,,-0.013,9.8
,,,-0.01296,14.6,,,,,-0.01296,9.8
,,,-0.01292,14.6,,,,,-0.01292,10
,,,-0.01288,14.2,,,,,-0.01288,9.8
,,,-0.01284,14.2,,,,,-0.01284,9.8
,,,-0.0128,14,,,,,-0.0128,9.8
,,,-0.01276,13.8,,,,,-0.01276,9.8
,,,-0.01272,13.8,,,,,-0.01272,9.8
,,,-0.01268,13.6,,,,,-0.01268,9.8
,,,-0.01264,13.4,,,,,-0.01264,9.8
,,,-0.0126,13,,,,,-0.0126,9.6
,,,-0.01256,12.8,,,,,-0.01256,9.8
,,,-0.01252,12.8,,,,,-0.01252,9.6
,,,-0.01248,12.6,,,,,-0.01248,9.6
,,,-0.01244,12.4,,,,,-0.01244,9.6
,,,-0.0124,12.2,,,,,-0.0124,9.8
,,,-0.01236,11.8,,,,,-0.01236,9.8
,,,-0.01232,11.8,,,,,-0.01232,9.6
,,,-0.01228,11.6,,,,,-0.01228,9.6
,,,-0.01224,11.2,,,,,-0.01224,9.6
,,,-0.0122,11,,,,,-0.0122,9.6
,,,-0.01216,11,,,,,-0.01216,9.6
,,,-0.01212,10.8,,,,,-0.01212,9.4
,,,-0.01208,10.4,,,,,-0.01208,9.6
,,,-0.01204,10.4,,,,,-0.01204,9.6
,,,-0.012,10.2,,,,,-0.012,9.4
,,,-0.01196,10,,,,,-0.01196,9.6
,,,-0.01192,9.8,,,,,-0.01192,9.6
,,,-0.01188,9.4,,,,,-0.01188,9.6
,,,-0.01184,9.4,,,,,-0.01184,9.6
,,,-0.0118,9.2,,,,,-0.0118,9.4
,,,-0.01176,9,,,,,-0.01176,9.4
,,,-0.01172,8.8,,,,,-0.01172,9.6
,,,-0.01168,8.6,,,,,-0.01168,9.6
,,,-0.01164,8.2,,,,,-0.01164,9.6
,,,-0.0116,8,,,,,-0.0116,9.2
,,,-0.01156,7.8,,,,,-0.01156,9.4
,,,-0.01152,7.6,,,,,-0.01152,9.4
,,,-0.01148,7.4,,,,,-0.01148,9.4
,,,-0.01144,7.2,,,,,-0.01144,9.4
,,,-0.0114,7,,,,,-0.0114,9.4
,,,-0.01136,6.8,,,,,-0.01136,9.4
,,,-0.01132,6.6,,,,,-0.01132,9.2
,,,-0.01128,6.2,,,,,-0.01128,9.2
,,,-0.01124,6,,,,,-0.01124,9.4
,,,-0.0112,5.8,,,,,-0.0112,9.2
,,,-0.01116,5.6,,,,,-0.01116,9.2
,,,-0.01112,5.4,,,,,-0.01112,9.2
,,,-0.01108,5.2,,,,,-0.01108,9.2
,,,-0.01104,5,,,,,-0.01104,9.2
,,,-0.011,4.8,,,,,-0.011,9.2
,,,-0.01096,4.6,,,,,-0.01096,9.2
,,,-0.01092,4.2,,,,,-0.01092,9.2
,,,-0.01088,4.2,,,,,-0.01088,9.2
,,,-0.01084,3.8,,,,,-0.01084,9
,,,-0.0108,3.6,,,,,-0.0108,9.2
,,,-0.01076,3.2,,,,,-0.01076,9.2
,,,-0.01072,3,,,,,-0.01072,9.2
,,,-0.01068,2.8,,,,,-0.01068,9
,,,-0.01064,2.4,,,,,-0.01064,9
,,,-0.0106,2.2,,,,,-0.0106,9.2
,,,-0.01056,2,,,,,-0.01056,9
,,,-0.01052,1.8,,,,,-0.01052,9
,,,-0.01048,1.6,,,,,-0.01048,9
,,,-0.01044,1.4,,,,,-0.01044,8.8
,,,-0.0104,1.2,,,,,-0.0104,9
,,,-0.01036,0.8,,,,,-0.01036,8.8
,,,-0.01032,0.6,,,,,-0.01032,8.8
,,,-0.01028,0.4,,,,,-0.01028,8.8
,,,-0.01024,0,,,,,-0.01024,8.8
,,,-0.0102,-0.2,,,,,-0.0102,8.6
,,,-0.01016,-0.4,,,,,-0.01016,8.6
,,,-0.01012,-0.8,,,,,-0.01012,8.2
,,,-0.01008,-1,,,,,-0.01008,7.8
,,,-0.01004,-1.2,,,,,-0.01004,7.8
,,,-0.01,-1.4,,,,,-0.01,7.6
,,,-0.00996,-1.4,,,,,-0.00996,7.6
,,,-0.00992,-1.8,,,,,-0.00992,7.4
,,,-0.00988,-1.8,,,,,-0.00988,7
,,,-0.00984,-2.2,,,,,-0.00984,7
,,,-0.0098,-2.4,,,,,-0.0098,6.6
,,,-0.00976,-2.6,,,,,-0.00976,6.4
,,,-0.00972,-2.8,,,,,-0.00972,6
,,,-0.00968,-3,,,,,-0.00968,6
,,,-0.00964,-3.2,,,,,-0.00964,5.6
,,,-0.0096,-3.6,,,,,-0.0096,5.4
,,,-0.00956,-3.8,,,,,-0.00956,5
,,,-0.00952,-3.8,,,,,-0.00952,4.8
,,,-0.00948,-4.2,,,,,-0.00948,4.4
,,,-0.00944,-4.4,,,,,-0.00944,4
,,,-0.0094,-4.6,,,,,-0.0094,3.8
